ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
soch1239-morphmarking,soch1239,morphmarking,yes,morphmarking-yes,,
soch1239-headmarking,soch1239,headmarking,yes,headmarking-yes,,
tepe1279-wordorderbinned5,tepe1279,wordorderbinned5,V1,wordorderbinned5-v1,,
tepe1279-wordorderso,tepe1279,wordorderso,yes,wordorderso-yes,,
tepe1279-wordorderbinned7,tepe1279,wordorderbinned7,VSO,wordorderbinned7-vso,,
tepe1279-wordordersfirst,tepe1279,wordordersfirst,yes,wordordersfirst-yes,,
tepe1279-morphmarking,tepe1279,morphmarking,yes,morphmarking-yes,,
tepe1279-headmarking,tepe1279,headmarking,yes,headmarking-yes,,
tepe1279-dependentmarking,tepe1279,dependentmarking,no,dependentmarking-no,,
chin1286-wordorderbinned5,chin1286,wordorderbinned5,V1,wordorderbinned5-v1,,
chin1286-wordorderso,chin1286,wordorderso,no,wordorderso-no,,
chin1286-wordorderbinned7,chin1286,wordorderbinned7,VOS,wordorderbinned7-vos,,
chin1286-wordordersfirst,chin1286,wordordersfirst,no,wordordersfirst-no,,
chin1286-morphmarking,chin1286,morphmarking,yes,morphmarking-yes,,
chin1286-headmarking,chin1286,headmarking,yes,headmarking-yes,,
wasc1239-wordorderbinned5,wasc1239,wordorderbinned5,V1,wordorderbinned5-v1,,
wasc1239-wordorderso,wasc1239,wordorderso,no,wordorderso-no,,
wasc1239-wordorderbinned7,wasc1239,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
wasc1239-wordordersfirst,wasc1239,wordordersfirst,no,wordordersfirst-no,,
wasc1239-morphmarking,wasc1239,morphmarking,yes,morphmarking-yes,,
wasc1239-headmarking,wasc1239,headmarking,yes,headmarking-yes,,
wasc1239-dependentmarking,wasc1239,dependentmarking,no,dependentmarking-no,,
chiq1248-wordorderbinned5,chiq1248,wordorderbinned5,SVO,wordorderbinned5-svo,,
chiq1248-wordorderso,chiq1248,wordorderso,yes,wordorderso-yes,,
chiq1248-wordorderbinned7,chiq1248,wordorderbinned7,SVO,wordorderbinned7-svo,,
chiq1248-wordordersfirst,chiq1248,wordordersfirst,yes,wordordersfirst-yes,,
chiq1248-morphmarking,chiq1248,morphmarking,yes,morphmarking-yes,,
chiq1248-headmarking,chiq1248,headmarking,yes,headmarking-yes,,
chit1248-wordorderbinned5,chit1248,wordorderbinned5,V3,wordorderbinned5-v3,,
chit1248-wordorderso,chit1248,wordorderso,yes,wordorderso-yes,,
chit1248-wordorderbinned7,chit1248,wordorderbinned7,SOV,wordorderbinned7-sov,,
chit1248-wordordersfirst,chit1248,wordordersfirst,yes,wordordersfirst-yes,,
chit1248-morphmarking,chit1248,morphmarking,yes,morphmarking-yes,,
chit1248-headmarking,chit1248,headmarking,yes,headmarking-yes,,
chit1248-dependentmarking,chit1248,dependentmarking,no,dependentmarking-no,,
choc1276-wordorderbinned5,choc1276,wordorderbinned5,V3,wordorderbinned5-v3,,
choc1276-wordorderso,choc1276,wordorderso,yes,wordorderso-yes,,
choc1276-wordorderbinned7,choc1276,wordorderbinned7,SOV,wordorderbinned7-sov,,
choc1276-wordordersfirst,choc1276,wordordersfirst,yes,wordordersfirst-yes,,
choc1276-morphmarking,choc1276,morphmarking,yes,morphmarking-yes,,
choc1276-dependentmarking,choc1276,dependentmarking,yes,dependentmarking-yes,,
chol1284-wordorderbinned5,chol1284,wordorderbinned5,V3,wordorderbinned5-v3,,
chol1284-wordorderso,chol1284,wordorderso,no,wordorderso-no,,
chol1284-wordorderbinned7,chol1284,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
chol1284-wordordersfirst,chol1284,wordordersfirst,no,wordordersfirst-no,,
chol1284-morphmarking,chol1284,morphmarking,yes,morphmarking-yes,,
chol1284-headmarking,chol1284,headmarking,yes,headmarking-yes,,
high1242-wordorderbinned5,high1242,wordorderbinned5,SVO,wordorderbinned5-svo,,
high1242-wordorderso,high1242,wordorderso,yes,wordorderso-yes,,
high1242-wordorderbinned7,high1242,wordorderbinned7,SVO,wordorderbinned7-svo,,
high1242-wordordersfirst,high1242,wordordersfirst,yes,wordordersfirst-yes,,
high1242-morphmarking,high1242,morphmarking,yes,morphmarking-yes,,
high1242-headmarking,high1242,headmarking,yes,headmarking-yes,,
lowl1260-wordorderbinned5,lowl1260,wordorderbinned5,V1,wordorderbinned5-v1,,
lowl1260-wordorderso,lowl1260,wordorderso,no,wordorderso-no,,
lowl1260-wordorderbinned7,lowl1260,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
lowl1260-wordordersfirst,lowl1260,wordordersfirst,no,wordordersfirst-no,,
lowl1260-morphmarking,lowl1260,morphmarking,yes,morphmarking-yes,,
lowl1260-headmarking,lowl1260,headmarking,yes,headmarking-yes,,
taba1266-wordorderbinned5,taba1266,wordorderbinned5,SVO,wordorderbinned5-svo,,
taba1266-wordorderso,taba1266,wordorderso,yes,wordorderso-yes,,
taba1266-wordorderbinned7,taba1266,wordorderbinned7,SVO,wordorderbinned7-svo,,
taba1266-wordordersfirst,taba1266,wordordersfirst,yes,wordordersfirst-yes,,
taba1266-morphmarking,taba1266,morphmarking,yes,morphmarking-yes,,
taba1266-headmarking,taba1266,headmarking,yes,headmarking-yes,,
chra1242-wordorderbinned5,chra1242,wordorderbinned5,SVO,wordorderbinned5-svo,,
chra1242-wordorderso,chra1242,wordorderso,yes,wordorderso-yes,,
chra1242-wordorderbinned7,chra1242,wordorderbinned7,SVO,wordorderbinned7-svo,,
chra1242-wordordersfirst,chra1242,wordordersfirst,yes,wordordersfirst-yes,,
chra1242-morphmarking,chra1242,morphmarking,no,morphmarking-no,,
chra1242-headmarking,chra1242,headmarking,no,headmarking-no,,
chra1242-dependentmarking,chra1242,dependentmarking,no,dependentmarking-no,,
chuk1273-wordorderbinned5,chuk1273,wordorderbinned5,nd,wordorderbinned5-nd,,
chuk1273-wordorderso,chuk1273,wordorderso,no,wordorderso-no,,
chuk1273-wordorderbinned7,chuk1273,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
chuk1273-wordordersfirst,chuk1273,wordordersfirst,no,wordordersfirst-no,,
chuk1273-morphmarking,chuk1273,morphmarking,yes,morphmarking-yes,,
chuk1273-headmarking,chuk1273,headmarking,yes,headmarking-yes,,
chuk1273-dependentmarking,chuk1273,dependentmarking,yes,dependentmarking-yes,,
barb1263-wordorderbinned5,barb1263,wordorderbinned5,V1,wordorderbinned5-v1,,
barb1263-wordorderso,barb1263,wordorderso,no,wordorderso-no,,
barb1263-wordorderbinned7,barb1263,wordorderbinned7,VOS,wordorderbinned7-vos,,
barb1263-wordordersfirst,barb1263,wordordersfirst,no,wordordersfirst-no,,
barb1263-morphmarking,barb1263,morphmarking,yes,morphmarking-yes,,
barb1263-headmarking,barb1263,headmarking,yes,headmarking-yes,,
barb1263-dependentmarking,barb1263,dependentmarking,no,dependentmarking-no,,
cint1239-wordorderbinned5,cint1239,wordorderbinned5,V3,wordorderbinned5-v3,,
cint1239-wordorderso,cint1239,wordorderso,yes,wordorderso-yes,,
cint1239-wordorderbinned7,cint1239,wordorderbinned7,SOV,wordorderbinned7-sov,,
cint1239-wordordersfirst,cint1239,wordordersfirst,yes,wordordersfirst-yes,,
cint1239-morphmarking,cint1239,morphmarking,yes,morphmarking-yes,,
cint1239-headmarking,cint1239,headmarking,yes,headmarking-yes,,
cint1239-dependentmarking,cint1239,dependentmarking,yes,dependentmarking-yes,,
coah1252-wordorderbinned5,coah1252,wordorderbinned5,V3,wordorderbinned5-v3,,
coah1252-wordorderso,coah1252,wordorderso,yes,wordorderso-yes,,
coah1252-wordorderbinned7,coah1252,wordorderbinned7,SOV,wordorderbinned7-sov,,
coah1252-wordordersfirst,coah1252,wordordersfirst,yes,wordordersfirst-yes,,
coah1252-morphmarking,coah1252,morphmarking,yes,morphmarking-yes,,
coah1252-headmarking,coah1252,headmarking,yes,headmarking-yes,,
coah1252-dependentmarking,coah1252,dependentmarking,no,dependentmarking-no,,
coca1259-wordorderbinned5,coca1259,wordorderbinned5,SVO,wordorderbinned5-svo,,
coca1259-wordorderso,coca1259,wordorderso,yes,wordorderso-yes,,
coca1259-wordorderbinned7,coca1259,wordorderbinned7,SVO,wordorderbinned7-svo,,
coca1259-wordordersfirst,coca1259,wordordersfirst,yes,wordordersfirst-yes,,
coca1259-morphmarking,coca1259,morphmarking,no,morphmarking-no,,
coca1259-headmarking,coca1259,headmarking,no,headmarking-no,,
coca1259-dependentmarking,coca1259,dependentmarking,no,dependentmarking-no,,
cofa1242-wordorderbinned5,cofa1242,wordorderbinned5,V3,wordorderbinned5-v3,,
cofa1242-wordorderso,cofa1242,wordorderso,no,wordorderso-no,,
cofa1242-wordorderbinned7,cofa1242,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
cofa1242-wordordersfirst,cofa1242,wordordersfirst,no,wordordersfirst-no,,
cofa1242-morphmarking,cofa1242,morphmarking,yes,morphmarking-yes,,
cofa1242-headmarking,cofa1242,headmarking,yes,headmarking-yes,,
coma1245-wordorderbinned5,coma1245,wordorderbinned5,V3,wordorderbinned5-v3,,
coma1245-wordorderso,coma1245,wordorderso,yes,wordorderso-yes,,
coma1245-wordorderbinned7,coma1245,wordorderbinned7,SOV,wordorderbinned7-sov,,
coma1245-wordordersfirst,coma1245,wordordersfirst,yes,wordordersfirst-yes,,
coma1245-morphmarking,coma1245,morphmarking,yes,morphmarking-yes,,
coma1245-dependentmarking,coma1245,dependentmarking,yes,dependentmarking-yes,,
coos1249-wordorderbinned5,coos1249,wordorderbinned5,nd,wordorderbinned5-nd,,
coos1249-wordorderso,coos1249,wordorderso,no,wordorderso-no,,
coos1249-wordorderbinned7,coos1249,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
coos1249-wordordersfirst,coos1249,wordordersfirst,no,wordordersfirst-no,,
coos1249-morphmarking,coos1249,morphmarking,yes,morphmarking-yes,,
coos1249-headmarking,coos1249,headmarking,yes,headmarking-yes,,
coos1249-dependentmarking,coos1249,dependentmarking,yes,dependentmarking-yes,,
copt1239-wordorderbinned5,copt1239,wordorderbinned5,SVO,wordorderbinned5-svo,,
copt1239-wordorderso,copt1239,wordorderso,yes,wordorderso-yes,,
copt1239-wordorderbinned7,copt1239,wordorderbinned7,SVO,wordorderbinned7-svo,,
copt1239-wordordersfirst,copt1239,wordordersfirst,yes,wordordersfirst-yes,,
copt1239-morphmarking,copt1239,morphmarking,yes,morphmarking-yes,,
copt1239-headmarking,copt1239,headmarking,yes,headmarking-yes,,
copt1239-dependentmarking,copt1239,dependentmarking,yes,dependentmarking-yes,,
elna1235-wordorderbinned5,elna1235,wordorderbinned5,V1,wordorderbinned5-v1,,
elna1235-wordorderso,elna1235,wordorderso,yes,wordorderso-yes,,
elna1235-wordorderbinned7,elna1235,wordorderbinned7,VSO,wordorderbinned7-vso,,
elna1235-wordordersfirst,elna1235,wordordersfirst,yes,wordordersfirst-yes,,
elna1235-morphmarking,elna1235,morphmarking,yes,morphmarking-yes,,
elna1235-headmarking,elna1235,headmarking,yes,headmarking-yes,,
elna1235-dependentmarking,elna1235,dependentmarking,no,dependentmarking-no,,
corn1251-wordorderbinned5,corn1251,wordorderbinned5,SVO,wordorderbinned5-svo,,
corn1251-wordorderso,corn1251,wordorderso,yes,wordorderso-yes,,
corn1251-wordorderbinned7,corn1251,wordorderbinned7,SVO,wordorderbinned7-svo,,
corn1251-wordordersfirst,corn1251,wordordersfirst,yes,wordordersfirst-yes,,
corn1251-morphmarking,corn1251,morphmarking,no,morphmarking-no,,
corn1251-headmarking,corn1251,headmarking,no,headmarking-no,,
corn1251-dependentmarking,corn1251,dependentmarking,no,dependentmarking-no,,
plai1258-wordorderbinned5,plai1258,wordorderbinned5,nd,wordorderbinned5-nd,,
plai1258-wordorderso,plai1258,wordorderso,no,wordorderso-no,,
plai1258-wordorderbinned7,plai1258,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
plai1258-wordordersfirst,plai1258,wordordersfirst,no,wordordersfirst-no,,
plai1258-morphmarking,plai1258,morphmarking,yes,morphmarking-yes,,
plai1258-headmarking,plai1258,headmarking,yes,headmarking-yes,,
plai1258-dependentmarking,plai1258,dependentmarking,no,dependentmarking-no,,
cuib1242-wordorderbinned5,cuib1242,wordorderbinned5,V3,wordorderbinned5-v3,,
cuib1242-wordorderso,cuib1242,wordorderso,yes,wordorderso-yes,,
cuib1242-wordorderbinned7,cuib1242,wordorderbinned7,SOV,wordorderbinned7-sov,,
cuib1242-wordordersfirst,cuib1242,wordordersfirst,yes,wordordersfirst-yes,,
cuib1242-morphmarking,cuib1242,morphmarking,yes,morphmarking-yes,,
cuib1242-headmarking,cuib1242,headmarking,yes,headmarking-yes,,
daga1275-wordorderbinned5,daga1275,wordorderbinned5,V3,wordorderbinned5-v3,,
daga1275-wordorderso,daga1275,wordorderso,yes,wordorderso-yes,,
daga1275-wordorderbinned7,daga1275,wordorderbinned7,SOV,wordorderbinned7-sov,,
daga1275-wordordersfirst,daga1275,wordordersfirst,yes,wordordersfirst-yes,,
daga1275-morphmarking,daga1275,morphmarking,yes,morphmarking-yes,,
daga1275-headmarking,daga1275,headmarking,yes,headmarking-yes,,
daga1275-dependentmarking,daga1275,dependentmarking,no,dependentmarking-no,,
sout2789-wordorderbinned5,sout2789,wordorderbinned5,SVO,wordorderbinned5-svo,,
sout2789-wordorderso,sout2789,wordorderso,yes,wordorderso-yes,,
sout2789-wordorderbinned7,sout2789,wordorderbinned7,SVO,wordorderbinned7-svo,,
sout2789-wordordersfirst,sout2789,wordordersfirst,yes,wordordersfirst-yes,,
sout2789-morphmarking,sout2789,morphmarking,no,morphmarking-no,,
sout2789-headmarking,sout2789,headmarking,no,headmarking-no,,
sout2789-dependentmarking,sout2789,dependentmarking,no,dependentmarking-no,,
dagb1246-wordorderbinned5,dagb1246,wordorderbinned5,SVO,wordorderbinned5-svo,,
dagb1246-wordorderso,dagb1246,wordorderso,yes,wordorderso-yes,,
dagb1246-wordorderbinned7,dagb1246,wordorderbinned7,SVO,wordorderbinned7-svo,,
dagb1246-wordordersfirst,dagb1246,wordordersfirst,yes,wordordersfirst-yes,,
dagb1246-morphmarking,dagb1246,morphmarking,no,morphmarking-no,,
dagb1246-headmarking,dagb1246,headmarking,no,headmarking-no,,
dagb1246-dependentmarking,dagb1246,dependentmarking,no,dependentmarking-no,,
daur1238-wordorderbinned5,daur1238,wordorderbinned5,V3,wordorderbinned5-v3,,
daur1238-wordorderso,daur1238,wordorderso,yes,wordorderso-yes,,
daur1238-wordorderbinned7,daur1238,wordorderbinned7,SOV,wordorderbinned7-sov,,
daur1238-wordordersfirst,daur1238,wordordersfirst,yes,wordordersfirst-yes,,
daur1238-morphmarking,daur1238,morphmarking,yes,morphmarking-yes,,
daur1238-headmarking,daur1238,headmarking,yes,headmarking-yes,,
daur1238-dependentmarking,daur1238,dependentmarking,yes,dependentmarking-yes,,
dama1272-wordorderbinned5,dama1272,wordorderbinned5,V3,wordorderbinned5-v3,,
dama1272-wordorderso,dama1272,wordorderso,no,wordorderso-no,,
dama1272-wordorderbinned7,dama1272,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
dama1272-wordordersfirst,dama1272,wordordersfirst,no,wordordersfirst-no,,
dama1272-morphmarking,dama1272,morphmarking,yes,morphmarking-yes,,
dama1272-headmarking,dama1272,headmarking,yes,headmarking-yes,,
dama1272-dependentmarking,dama1272,dependentmarking,yes,dependentmarking-yes,,
mala1522-wordorderbinned5,mala1522,wordorderbinned5,nd,wordorderbinned5-nd,,
mala1522-wordorderso,mala1522,wordorderso,no,wordorderso-no,,
mala1522-wordorderbinned7,mala1522,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
mala1522-wordordersfirst,mala1522,wordordersfirst,no,wordordersfirst-no,,
mala1522-morphmarking,mala1522,morphmarking,yes,morphmarking-yes,,
mala1522-dependentmarking,mala1522,dependentmarking,yes,dependentmarking-yes,,
dann1241-wordorderbinned5,dann1241,wordorderbinned5,V3,wordorderbinned5-v3,,
dann1241-wordorderso,dann1241,wordorderso,yes,wordorderso-yes,,
dann1241-wordorderbinned7,dann1241,wordorderbinned7,SOV,wordorderbinned7-sov,,
dann1241-wordordersfirst,dann1241,wordordersfirst,yes,wordordersfirst-yes,,
dann1241-morphmarking,dann1241,morphmarking,yes,morphmarking-yes,,
dann1241-headmarking,dann1241,headmarking,yes,headmarking-yes,,
lowe1415-wordorderbinned5,lowe1415,wordorderbinned5,V3,wordorderbinned5-v3,,
lowe1415-wordorderso,lowe1415,wordorderso,yes,wordorderso-yes,,
lowe1415-wordorderbinned7,lowe1415,wordorderbinned7,SOV,wordorderbinned7-sov,,
lowe1415-wordordersfirst,lowe1415,wordordersfirst,yes,wordordersfirst-yes,,
lowe1415-morphmarking,lowe1415,morphmarking,yes,morphmarking-yes,,
lowe1415-headmarking,lowe1415,headmarking,yes,headmarking-yes,,
lowe1415-dependentmarking,lowe1415,dependentmarking,yes,dependentmarking-yes,,
darg1241-wordorderbinned5,darg1241,wordorderbinned5,V3,wordorderbinned5-v3,,
darg1241-wordorderso,darg1241,wordorderso,yes,wordorderso-yes,,
darg1241-wordorderbinned7,darg1241,wordorderbinned7,SOV,wordorderbinned7-sov,,
darg1241-wordordersfirst,darg1241,wordordersfirst,yes,wordordersfirst-yes,,
darg1241-morphmarking,darg1241,morphmarking,yes,morphmarking-yes,,
darg1241-dependentmarking,darg1241,dependentmarking,yes,dependentmarking-yes,,
dato1239-wordorderbinned5,dato1239,wordorderbinned5,V1,wordorderbinned5-v1,,
dato1239-wordorderso,dato1239,wordorderso,yes,wordorderso-yes,,
dato1239-wordorderbinned7,dato1239,wordorderbinned7,VSO,wordorderbinned7-vso,,
dato1239-wordordersfirst,dato1239,wordordersfirst,no,wordordersfirst-no,,
dato1239-morphmarking,dato1239,morphmarking,yes,morphmarking-yes,,
dato1239-headmarking,dato1239,headmarking,yes,headmarking-yes,,
dato1239-dependentmarking,dato1239,dependentmarking,yes,dependentmarking-yes,,
daww1239-wordorderbinned5,daww1239,wordorderbinned5,SVO,wordorderbinned5-svo,,
daww1239-wordorderso,daww1239,wordorderso,yes,wordorderso-yes,,
daww1239-wordorderbinned7,daww1239,wordorderbinned7,SVO,wordorderbinned7-svo,,
daww1239-wordordersfirst,daww1239,wordordersfirst,yes,wordordersfirst-yes,,
daww1239-morphmarking,daww1239,morphmarking,yes,morphmarking-yes,,
daww1239-dependentmarking,daww1239,dependentmarking,yes,dependentmarking-yes,,
defa1248-wordorderbinned5,defa1248,wordorderbinned5,V3,wordorderbinned5-v3,,
defa1248-wordorderso,defa1248,wordorderso,yes,wordorderso-yes,,
defa1248-wordorderbinned7,defa1248,wordorderbinned7,SOV,wordorderbinned7-sov,,
defa1248-wordordersfirst,defa1248,wordordersfirst,yes,wordordersfirst-yes,,
defa1248-morphmarking,defa1248,morphmarking,yes,morphmarking-yes,,
defa1248-headmarking,defa1248,headmarking,yes,headmarking-yes,,
dege1246-wordorderbinned5,dege1246,wordorderbinned5,SVO,wordorderbinned5-svo,,
dege1246-wordorderso,dege1246,wordorderso,yes,wordorderso-yes,,
dege1246-wordorderbinned7,dege1246,wordorderbinned7,SVO,wordorderbinned7-svo,,
dege1246-wordordersfirst,dege1246,wordordersfirst,yes,wordordersfirst-yes,,
dege1246-morphmarking,dege1246,morphmarking,yes,morphmarking-yes,,
dege1246-headmarking,dege1246,headmarking,yes,headmarking-yes,,
deni1241-wordorderbinned5,deni1241,wordorderbinned5,V3,wordorderbinned5-v3,,
deni1241-wordorderso,deni1241,wordorderso,yes,wordorderso-yes,,
deni1241-wordorderbinned7,deni1241,wordorderbinned7,SOV,wordorderbinned7-sov,,
deni1241-wordordersfirst,deni1241,wordordersfirst,yes,wordordersfirst-yes,,
deni1241-morphmarking,deni1241,morphmarking,yes,morphmarking-yes,,
deni1241-headmarking,deni1241,headmarking,yes,headmarking-yes,,
deni1241-dependentmarking,deni1241,dependentmarking,yes,dependentmarking-yes,,
didi1258-wordorderbinned5,didi1258,wordorderbinned5,V1,wordorderbinned5-v1,,
didi1258-wordorderso,didi1258,wordorderso,yes,wordorderso-yes,,
didi1258-wordorderbinned7,didi1258,wordorderbinned7,VSO,wordorderbinned7-vso,,
didi1258-wordordersfirst,didi1258,wordordersfirst,yes,wordordersfirst-yes,,
didi1258-morphmarking,didi1258,morphmarking,yes,morphmarking-yes,,
didi1258-dependentmarking,didi1258,dependentmarking,yes,dependentmarking-yes,,
kumi1248-wordorderbinned5,kumi1248,wordorderbinned5,V3,wordorderbinned5-v3,,
kumi1248-wordorderso,kumi1248,wordorderso,yes,wordorderso-yes,,
kumi1248-wordorderbinned7,kumi1248,wordorderbinned7,SOV,wordorderbinned7-sov,,
kumi1248-wordordersfirst,kumi1248,wordordersfirst,yes,wordordersfirst-yes,,
kumi1248-morphmarking,kumi1248,morphmarking,yes,morphmarking-yes,,
kumi1248-dependentmarking,kumi1248,dependentmarking,yes,dependentmarking-yes,,
dime1235-wordorderbinned5,dime1235,wordorderbinned5,V3,wordorderbinned5-v3,,
dime1235-wordorderso,dime1235,wordorderso,yes,wordorderso-yes,,
dime1235-wordorderbinned7,dime1235,wordorderbinned7,SOV,wordorderbinned7-sov,,
dime1235-wordordersfirst,dime1235,wordordersfirst,yes,wordordersfirst-yes,,
dime1235-morphmarking,dime1235,morphmarking,yes,morphmarking-yes,,
dime1235-headmarking,dime1235,headmarking,yes,headmarking-yes,,
dime1235-dependentmarking,dime1235,dependentmarking,yes,dependentmarking-yes,,
nort2815-wordorderbinned5,nort2815,wordorderbinned5,nd,wordorderbinned5-nd,,
nort2815-wordorderso,nort2815,wordorderso,no,wordorderso-no,,
nort2815-wordorderbinned7,nort2815,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
nort2815-wordordersfirst,nort2815,wordordersfirst,no,wordordersfirst-no,,
nort2815-morphmarking,nort2815,morphmarking,yes,morphmarking-yes,,
nort2815-headmarking,nort2815,headmarking,yes,headmarking-yes,,
nort2815-dependentmarking,nort2815,dependentmarking,yes,dependentmarking-yes,,
jola1263-wordorderbinned5,jola1263,wordorderbinned5,SVO,wordorderbinned5-svo,,
jola1263-wordorderso,jola1263,wordorderso,yes,wordorderso-yes,,
jola1263-wordorderbinned7,jola1263,wordorderbinned7,SVO,wordorderbinned7-svo,,
jola1263-wordordersfirst,jola1263,wordordersfirst,yes,wordordersfirst-yes,,
jola1263-morphmarking,jola1263,morphmarking,yes,morphmarking-yes,,
jola1263-headmarking,jola1263,headmarking,yes,headmarking-yes,,
jola1263-dependentmarking,jola1263,dependentmarking,no,dependentmarking-no,,
dier1241-wordorderbinned5,dier1241,wordorderbinned5,nd,wordorderbinned5-nd,,
dier1241-wordorderso,dier1241,wordorderso,no,wordorderso-no,,
dier1241-wordorderbinned7,dier1241,wordorderbinned7,no dom.,wordorderbinned7-nodom,,
dier1241-wordordersfirst,dier1241,wordordersfirst,no,wordordersfirst-no,,
dier1241-morphmarking,dier1241,morphmarking,yes,morphmarking-yes,,
dier1241-headmarking,dier1241,headmarking,no,headmarking-no,,
dier1241-dependentmarking,dier1241,dependentmarking,yes,dependentmarking-yes,,
dizi1235-wordorderbinned5,dizi1235,wordorderbinned5,V3,wordorderbinned5-v3,,
dizi1235-wordorderso,dizi1235,wordorderso,yes,wordorderso-yes,,
dizi1235-wordorderbinned7,dizi1235,wordorderbinned7,SOV,wordorderbinned7-sov,,
dizi1235-wordordersfirst,dizi1235,wordordersfirst,yes,wordordersfirst-yes,,
dizi1235-morphmarking,dizi1235,morphmarking,yes,morphmarking-yes,,
dizi1235-headmarking,dizi1235,headmarking,yes,headmarking-yes,,
dizi1235-dependentmarking,dizi1235,dependentmarking,yes,dependentmarking-yes,,
djin1251-wordorderbinned5,djin1251,wordorderbinned5,V3,wordorderbinned5-v3,,
djin1251-wordorderso,djin1251,wordorderso,yes,wordorderso-yes,,
djin1251-wordorderbinned7,djin1251,wordorderbinned7,SOV,wordorderbinned7-sov,,
djin1251-wordordersfirst,djin1251,wordordersfirst,yes,wordordersfirst-yes,,
djin1251-morphmarking,djin1251,morphmarking,yes,morphmarking-yes,,
djin1251-dependentmarking,djin1251,dependentmarking,yes,dependentmarking-yes,,
dera1245-wordorderbinned5,dera1245,wordorderbinned5,V3,wordorderbinned5-v3,,
dera1245-wordorderso,dera1245,wordorderso,yes,wordorderso-yes,,
dera1245-wordorderbinned7,dera1245,wordorderbinned7,SOV,wordorderbinned7-sov,,
dera1245-wordordersfirst,dera1245,wordordersfirst,yes,wordordersfirst-yes,,
dera1245-morphmarking,dera1245,morphmarking,yes,morphmarking-yes,,
dera1245-headmarking,dera1245,headmarking,yes,headmarking-yes,,
dera1245-dependentmarking,dera1245,dependentmarking,yes,dependentmarking-yes,,
toro1253-wordorderbinned5,toro1253,wordorderbinned5,V3,wordorderbinned5-v3,,
toro1253-wordorderso,toro1253,wordorderso,yes,wordorderso-yes,,
toro1253-wordorderbinned7,toro1253,wordorderbinned7,SOV,wordorderbinned7-sov,,
toro1253-wordordersfirst,toro1253,wordordersfirst,yes,wordordersfirst-yes,,
toro1253-morphmarking,toro1253,morphmarking,yes,morphmarking-yes,,
toro1253-headmarking,toro1253,headmarking,yes,headmarking-yes,,
toro1253-dependentmarking,toro1253,dependentmarking,no,dependentmarking-no,,
donn1239-wordorderbinned5,donn1239,wordorderbinned5,V3,wordorderbinned5-v3,,
donn1239-wordorderso,donn1239,wordorderso,yes,wordorderso-yes,,
donn1239-wordorderbinned7,donn1239,wordorderbinned7,SOV,wordorderbinned7-sov,,
donn1239-wordordersfirst,donn1239,wordordersfirst,yes,wordordersfirst-yes,,
donn1239-morphmarking,donn1239,morphmarking,yes,morphmarking-yes,,
donn1239-headmarking,donn1239,headmarking,yes,headmarking-yes,,
donn1239-dependentmarking,donn1239,dependentmarking,yes,dependentmarking-yes,,
dehu1237-wordorderbinned5,dehu1237,wordorderbinned5,SVO,wordorderbinned5-svo,,
dehu1237-wordorderso,dehu1237,wordorderso,yes,wordorderso-yes,,
dehu1237-wordorderbinned7,dehu1237,wordorderbinned7,SVO,wordorderbinned7-svo,,
dehu1237-wordordersfirst,dehu1237,wordordersfirst,yes,wordordersfirst-yes,,
dehu1237-morphmarking,dehu1237,morphmarking,yes,morphmarking-yes,,
dehu1237-dependentmarking,dehu1237,dependentmarking,yes,dependentmarking-yes,,
drun1238-wordorderbinned5,drun1238,wordorderbinned5,V3,wordorderbinned5-v3,,
drun1238-wordorderso,drun1238,wordorderso,yes,wordorderso-yes,,
drun1238-wordorderbinned7,drun1238,wordorderbinned7,SOV,wordorderbinned7-sov,,
drun1238-wordordersfirst,drun1238,wordordersfirst,yes,wordordersfirst-yes,,
drun1238-morphmarking,drun1238,morphmarking,yes,morphmarking-yes,,
drun1238-dependentmarking,drun1238,dependentmarking,yes,dependentmarking-yes,,
vani1248-wordorderbinned5,vani1248,wordorderbinned5,V3,wordorderbinned5-v3,,
vani1248-wordorderso,vani1248,wordorderso,yes,wordorderso-yes,,
vani1248-wordorderbinned7,vani1248,wordorderbinned7,SOV,wordorderbinned7-sov,,
vani1248-wordordersfirst,vani1248,wordordersfirst,yes,wordordersfirst-yes,,
vani1248-morphmarking,vani1248,morphmarking,yes,morphmarking-yes,,
vani1248-headmarking,vani1248,headmarking,yes,headmarking-yes,,
duna1248-wordorderbinned5,duna1248,wordorderbinned5,V3,wordorderbinned5-v3,,
duna1248-wordorderso,duna1248,wordorderso,yes,wordorderso-yes,,
duna1248-wordorderbinned7,duna1248,wordorderbinned7,SOV,wordorderbinned7-sov,,
duna1248-wordordersfirst,duna1248,wordordersfirst,yes,wordordersfirst-yes,,
duna1248-morphmarking,duna1248,morphmarking,yes,morphmarking-yes,,
